PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Loan_Status
-0.987819117272651,-0.7516018061346694,0.6723116491328832,0.7059622178234463,0.27803250130271445,-0.8843120585754083,0.0656678783399683,-0.7086901779714498,-0.3774463259789582,-1.0594643645456503,1
-1.0396277351252343,1.1123921623986728,-0.5753333395595777,1.7705535840481925,0.3109792530575038,0.15880579864345443,-1.3517554882686595,-0.32691424370150335,-1.2185420661308395,-1.1437534163296186,1
-2.128516733510232,-1.2199389056124703,-0.7669140890544053,1.300895517799489,-2.3418049937766114,-0.713833788783071,0.7535521767700006,0.08326404609983037,0.3936927963716944,0.2938234931305725,0
-0.34905767827565043,1.0028470435471368,-1.010810244602058,-1.381597064324855,0.8645722925454322,0.012301385861520877,-1.050018650353657,-0.5092717846791627,-0.7331787599246915,0.7963046653939211,0
-0.1856177172414116,0.5732208824221536,1.6110031833377336,0.4830318896527423,0.10472723108913361,-0.4604193067292137,0.4191166868990964,-0.5633387673654663,-0.15604509838633487,0.42209247016046486,1
-0.30520991485068755,1.295551471641423,-1.492849879788053,0.5268549720641719,-1.5526798024725892,-1.1263390964717543,0.32020047959944414,-1.4608149897399998,-1.2808926749221792,0.793217666958296,0
1.7511366884235278,-0.24399401826406547,1.906939753960095,0.10352878781749074,-0.5696948743373935,-0.24420309800399323,0.1107889583794598,0.01129256669576285,-0.9862033487732692,0.3164501752866608,1
-0.4922162538950043,1.6344460361604507,-1.3070952552943085,-0.6056292693296541,-1.7408315665531469,-0.2606186435813764,0.11798036596413568,-1.189296541668834,-0.7996901040839641,0.8165622613553216,0
0.19568957823321378,2.0022378776903302,-2.055332325029658,-1.3466598507893486,-1.6380743990476048,0.022973920604835406,-0.02043501333982905,0.10277854661073377,-0.21198457811801444,0.15805544656906856,0
0.4156161039675927,0.4366963096202162,0.9326370593840649,-0.5019939902945395,0.24008194373835476,-0.32099741145110267,0.19088273176104512,0.12716206070853808,0.22175605621803876,0.15341625239518428,0
1.1280921775698816,-0.9385902519961197,-0.46301730527960144,0.11526482204750509,1.4107276183082613,0.9095383737494609,1.3932825152184816,-1.2468390128243674,0.08271409807584382,0.537830855807352,1
-0.18729049390842364,0.3733647604078814,0.9734375153900879,-0.5207141926437286,0.4046776042451582,-0.37909238450460303,0.16149437522499563,-0.46566380970616517,0.3399798746115782,0.45721031346349267,1
0.05964100929242121,1.6754080617662312,-0.3449994949935961,0.5276022359752472,0.4588993541275125,-0.6802657752793209,0.06624834874012127,0.5255315405283877,-1.794023751584424,0.07455000519135613,1
-2.1566837071191265,0.7870081503559034,-0.34099087190809213,0.6243021401414472,0.4425003036769314,-0.3847640443891251,-0.31898966369937437,-0.6480653277136182,-1.7789775455677943,-0.8638038787350587,0
-0.6917771759833654,-1.7150502598611395,-0.690912490865661,0.8156002117451835,0.36861688315339336,2.063061739159663,1.5158247960224922,1.5674875949677478,0.10247459974425202,-0.39454495821626107,1
0.7633596094221763,0.2504092805258378,1.431922354004813,0.329145789194554,-0.04175634369304872,-0.6331233063719065,0.4496952002291198,0.010936690983018315,-0.5029977143652501,0.19969750691956184,0
-1.4557154175708824,-0.4236313157968527,0.6988534971134331,0.728834570238575,0.3635609291808729,-0.8560838928737559,0.2517955420800923,-0.6577922794855089,-0.20914061060119396,-1.1184360031816913,0
-0.29753876329870205,-0.9849149920754248,-1.0661796309005986,-0.5672858278987066,1.3300776628723296,1.6953165880800705,1.1379572703885652,-0.43440990036474875,0.701107828001026,-1.3990391521057293,0
-0.2138267493590325,0.33518160630498167,0.8242190297220705,-0.4634460243661672,0.5068910001436339,-0.5026883886112247,0.15215254269035047,-0.4962880860392331,0.38752121473460877,0.45062417986230113,1
2.315345836744244,-1.1287180515246602,-0.2872384919378518,-1.0609177361486712,-0.29700012363490497,0.12179374581770866,-0.9324949789904109,1.7839825658123807,-0.043379340035186634,-2.167283015754547,0
-0.11432160126062442,0.33324573525676204,1.3611239757555926,0.35701174850439493,0.2582967291626194,-0.7855293891159975,0.5242089478914869,-0.5730072648723592,-0.2581070642891976,0.47969818180586127,1
-0.36872294978099507,0.9005535149344969,0.04765743040023363,0.6166713767344812,-1.774100876949507,-1.0908738494245234,1.1673025025592105,-1.288825434757772,0.5581376496635706,0.490826472751067,0
-0.8109525635371149,-0.873259414500959,0.48399564445543963,0.07732494396721616,0.001519766713825888,-0.11745149653669877,-0.05533601835912308,0.9182334102043415,0.40634086004358383,1.8363862982262478,1
-0.30901488797762156,-0.6492215470530628,2.2009327451430147,0.20687008731105117,-0.8836916522431124,0.419673451623098,-0.09135519303895272,-0.49403462878777576,-0.9817713721190161,-1.0521037391967325,1
-1.3778486353257515,0.3631973053676883,-0.4207809137367911,-0.4172605806539603,0.20087212340384936,0.2699255545999847,-0.9816802606182082,-0.559389748056608,-1.5740566952532817,-0.7809952933389636,1
-1.3833789379500174,-0.47725226582483543,0.6877925870805828,0.7306919266444477,0.3542193342055097,-0.8651805993248347,0.21982860080185063,-0.6686590344296169,-0.2325614899298545,-1.1121780879188183,0
-1.6759636264591309,-0.1727057644996547,0.9732573514366901,0.6625667145466888,0.230220514713217,-0.6177102640233886,0.3576223463564496,-0.5860476784495741,-0.18985713887984015,-1.1600656756656786,1
-0.5849729738372655,0.8325589563428132,-0.25376584167526856,0.5680067447718022,-1.5324541912043572,-1.4408076641475436,1.3469958778893099,-1.3019783570986134,0.5880744143195269,0.47399060897623047,1
-0.017119858244367552,0.25087173359720405,0.9582863263788356,-0.5161493948106286,0.3747565895314252,-0.38988744971246014,0.0843038027874126,-0.49099653660991815,0.2834153442397668,0.4680850741579048,1
-0.17777105164977663,0.8195553780913597,-1.048313663448416,1.083148631284035,1.4501504122280744,1.1399829880412504,1.326461599113322,-1.2955984268444412,-1.722699490188946,0.7164519097025258,1
-2.1072463728916393,-1.4857467654366827,0.3804708051897982,1.4435883338260709,-0.1440235462084761,-0.34861451795801407,-0.06873095304401704,0.7324260196287817,-0.04777937690457603,0.24123430273594215,1
-0.3043270051724754,0.654916069644406,0.5843863567504425,0.7353466020796348,0.7363501353914966,-1.3167608919220266,0.7409526344100386,-0.08349068758267168,0.11503023038839325,0.029412674650084746,1
0.044756265189007785,0.019399272526121693,0.8155663827758918,0.5504491012411366,0.575371328622056,-1.2400571694203755,0.38850139850034493,-0.7106199247625077,-0.17947997854566602,0.4863060282038347,1
-0.8979264006797965,-0.29551751533136866,0.15182344947505647,0.8831658356333354,-2.597500745690369,-0.41329602282649025,1.0694294674630394,0.21425154798568563,0.3340220018433141,1.8432763965404773,0
-1.5868935558114239,-1.7699730697653886,0.47668101107969035,0.1883872242696833,-0.4451817121220762,0.3567527552195875,-0.4797920092571766,0.9133219559496083,0.08533555742950369,0.3030724444468545,1
-1.5361529273726762,0.3661454480312579,-0.5215518062892031,-0.03232785570037371,0.062329451373979015,0.38488216049575996,-0.6169256906254996,0.9348583234724084,-1.1612981238245716,2.082963012925691,1
-1.9258429437257343,-1.7021089252822086,0.03175707309895463,0.3284547029188505,-0.07273124494430798,-0.026540584771123508,-0.3667014191598354,0.8722319512364457,0.30956863900061654,0.29748899530184064,1
-1.8889721380312559,-1.7465560676118352,-0.01470637439529863,0.36104886977533324,-0.054719556305357665,-0.05894753836209974,-0.40172374337789135,0.8491015298557693,0.3128816141544294,0.2839023134901283,0
0.5085734359358604,0.5739893871387209,0.5211542527499219,0.6821552129291153,0.554473192210327,-1.3044897505575719,0.7384528513050023,0.5180076314372604,-0.09579579321149792,-0.18492829198496924,0
1.458876498351685,-1.9753052908726625,-1.6940514443208676,1.5897999982450344,-1.6023080448748999,0.6012295306049313,2.1547005680037636,-0.07019363533768821,-0.1288757321182563,1.7203185542622277,0
0.21188496523122768,0.870370803717455,0.4089446084896746,-0.28644595658813043,0.5729196560533183,-0.6678497477623269,0.5028443189783484,0.7102960875534502,0.5152475576499299,-0.22588566848618113,1
-0.4399538877268962,0.4976345456132188,0.8444857510596993,-0.4660532934972381,0.545798873855939,-0.4869261050211315,0.25190475594320866,-0.4644073831059854,0.4637071973702649,0.43279352175395797,1
-0.02952867218351646,0.25016120485900933,0.5626316557965266,-1.4267681990987717,0.519896696270148,-0.002645390134802449,-0.2775210590902075,-0.374920799671867,0.8513513058139056,0.48361955166999965,0
0.8751428394645063,0.0273573545255083,1.0512619900385434,0.49761783524882547,0.17198338170267327,-0.9377791606501614,0.3275492021805159,-0.10248806518765917,-0.4383367920244962,0.1720491834538344,1
0.3025202202587226,1.6685346782067467,0.07833851447969137,0.36582367024644263,0.12942970852887256,-0.3272090051446687,0.017292447557419,0.5898840566304452,-1.9878472212452734,0.10258954038069008,1
-0.17918021393343903,0.4936234476169088,1.6839904613143954,0.29234454169792595,0.052902582495239714,-0.49760566983028687,0.551134896002877,-0.5211656176334537,-0.29999336529174037,0.42950622081163947,1
0.7811372164922482,1.2562089874781905,0.22225641111777925,0.8350977257985484,0.5770889277676395,-1.367814972629746,1.157449617873345,1.7608321385345274,0.06241211143091644,-0.8865688594104936,1
0.7200028115316665,1.7600258709871066,-2.200123574790918,0.45065886224556345,-1.152858846209513,3.189396962599971,-0.13557197015833672,-1.9242030713405884,0.5522261589588353,0.8306433112965468,0
0.4470045179328445,0.5282912401785114,-1.2366082857905973,-1.2013594151821323,-1.410949288376447,-0.7361046561339555,0.4484577031207406,-0.5587732184973635,1.4766479542712805,0.2471764800305298,0
-1.7866298187793488,-1.4570564952973288,-1.1506511246103066,0.362266021483775,-2.2823701330511867,-0.32092719272956033,0.25404742237934197,0.16729911342796122,0.8264753664469667,0.35354584779347625,0
1.0351631747886247,-0.2839012846280156,1.4412805818267587,-0.7536281420166852,-0.1715320061542296,0.0031722024641331593,-0.2751768906285184,-0.49280467629553704,-0.22724659842184883,0.5974488875942393,0
-0.9102300574223383,1.4684637293485203,-1.0825758511927774,2.090267337231812,-2.271380692246189,0.665291797724028,-1.3551188562353458,-1.6487919208719852,-0.5432786377637989,-0.7480821379306769,0
1.8238222128139367,-0.7810292337408153,0.5967008301820675,0.5281879254254922,0.2731285292358218,-1.3546588896175094,-0.04458939342873723,-0.2576670746528608,-0.7001776946666186,0.3523037167638694,1
1.9542740491457076,2.6245182077311884,-1.866261931069514,3.9856887240407843,1.3251985210961288,2.3666905204592723,-0.4974426797075568,0.5360836555216707,0.006007734411526054,-0.6359855471046129,1
-1.6469177438042193,-1.547601832722648,-1.1409603881261834,0.34178070252646814,-2.317735131966513,-0.31737328931220266,0.20655160533447414,0.15969183960392141,0.769639228328412,0.3783935006487384,0
0.17567659834262836,0.20461673193340624,1.5487690549876059,0.2883901412754731,0.0687885655813378,-0.6255449229718735,0.41852321208002446,-0.5701996724663563,-0.40745170435938577,0.5000548349859888,1
0.3247574298381235,1.4057660259931704,-1.2815235337801623,-0.010033294046751344,1.2599727583951266,1.7521017040818845,1.461968919193628,0.16091816138210724,-1.3218638325273655,0.06080366782700192,1
-1.242753033441896,-0.24494855853235545,0.2828955870294685,0.37467533694389343,0.4786800071078539,-0.15513891628140208,-0.6339061470824686,-0.6672503732492889,0.6963822294415621,-1.1115678867971512,1
0.7204790099804314,2.4412052173053618,-2.451398524032659,0.027673179167666793,-1.4875517964722464,-0.7493184518619919,0.4918733942949508,1.079932591431882,-0.4696220903840585,-0.5262936147063854,0
2.1013581045712653,0.3036400656247159,-0.6145204504708206,0.2197005224717434,1.0749790073396057,1.1457894590479156,2.1277573873163314,1.2998431712323413,0.1247607025668552,-0.7958030241732335,1
-1.37734615336908,-1.1409370501580571,0.7460201789976726,-0.41004866713634885,0.3003158083950187,-1.480008839182121,1.0829905993395914,-0.4631128207674261,-1.0798043484640854,-1.0466309549042057,0
-0.5151123060919381,-0.6875588094131032,1.7124513557125878,0.34915050919729945,-0.5112378523261067,-0.0032947033671574077,-0.03209041191494359,-0.5551736277249965,-0.7976499530177051,-1.037215251188107,0
0.36985169146934005,0.33593022502999254,0.6182844458551692,0.8389841757221177,0.9401088738775886,1.190058495636222,2.442343347219737,-0.45999143314148633,-0.28246142679455505,0.09012607576357132,0
1.7375719586490566,1.6088150130985848,-0.46546203359305266,0.16820024494312755,-2.2456731722291203,-0.20019954605262835,0.749454654551264,1.1732982396913154,1.0394707577364017,-0.7598381781881922,0
1.2873433434327683,1.6174272836018961,-1.580703323947942,0.10928101504147768,1.1281821596819643,1.6848394809228513,1.5998492393394739,1.3298162200953145,-1.4172867852079625,-0.5670479580556719,1
-1.925180104291513,-1.7166154664676925,-0.001773966672579349,0.3543859824016269,-0.05416917917787354,-0.049363386099661295,-0.3823299214335604,0.8577277166535622,0.32184209544188574,0.2838091019217163,1
0.5930596216634937,-0.05623358800609717,-0.40576981158677455,0.09384365340846033,1.4506907624714072,1.0330712831549125,1.9471785563602804,-0.47974553058439073,0.34030637817678266,0.17169002352350518,1
-0.2291505890263152,-0.3332932645074322,0.7266463507034931,1.0299356283981267,-0.2725222287137156,-0.4641683319400669,0.65802520730444,2.0674711372061494,-0.1620137228990363,1.1948471512733925,0
0.9852173293798887,-0.42522736128625843,0.9623611288500024,-0.6213145980119424,0.15949602385781456,-0.4122378317090553,-0.2792429878847845,-0.5691619198600224,-0.102581977662368,0.6280685930540454,0
-0.17518812157770605,1.2614120877470483,0.6080794243288796,1.800031781137729,0.7155711712130941,-0.6491479890994118,-0.13488231973066872,-0.2651377899676794,0.8801840100138734,0.017716492519487106,1
-0.9587384799193077,-0.5504617284665285,0.8946801049828219,-0.41056995279845543,0.009062763365900863,0.025602628733949945,-0.25219414399543794,-0.4728782520017779,0.02714254623797891,-1.0509030585390697,1
-0.0005787315503942026,1.7891202495903369,-0.5163725263118223,-0.4385951206242293,0.4643340298598544,-0.09702022581771004,-0.26701832746166393,0.6834878815985617,-1.2574170434410064,0.06532995703089742,1
-0.3335517052500569,0.4614408212620282,0.9437584299480638,-0.4981485569623342,0.45565768051982,-0.4013233809842971,0.2136004318106335,-0.4588751858774126,0.4025595929797551,0.43669270589834597,1
-0.15808751797293927,-1.341618861680002,0.6051624751559291,0.6809693514390109,0.1375649414172068,-0.9480297771766524,-0.27360911145307804,-0.8076017969826415,-0.6684050057560119,-0.9631407947955221,1
0.47477660988679904,0.03927502420101317,1.2958356999293128,-0.6333021632953655,0.039470943765719545,-0.10013594342858585,-0.09759355004675628,-0.4852550473395174,0.02716402562603571,0.49685934007069404,1
-0.08465068960138428,0.35199997740527755,1.1051330242679014,-0.5651293879393575,0.2945364192421539,-0.26671054850921533,0.1293781255660345,-0.45228071641402257,0.2719026204842118,0.4618515974218013,1
1.6259524086557342,1.2200039253571955,1.1966170218138379,1.0802869358350384,-0.2412246178328723,0.9922474328155515,-1.2966434088551937,0.41829464838029046,1.0573668364695905,-0.2015296548039807,1
-0.16297511016731459,1.889180815992717,-0.17432995025620304,0.4969918066543978,0.39374892721332044,-0.529155060188792,0.16175604681405686,0.5760049783497219,-1.7486155371436034,0.03330957053299546,1
-1.038085168349686,-0.714237061410136,0.3098750657673176,-0.21276513075613654,0.4096774144870198,-0.4683895485513667,-0.2782730826535896,-0.5824036972092043,0.19674946523533934,-1.0495555242000687,1
-1.5822792713163132,1.6893221747666238,-0.8944095016048254,1.9857031074057665,0.5869853568560661,1.1962752949062871,-2.6601652795533615,-1.0186851499262228,0.27501291820156953,-0.9205205635454959,1
-0.7101281130367028,-0.9605932343266069,0.6223435926977325,0.7189113724167477,0.24635853761936036,-0.9243393059027699,-0.06049291584404358,-0.7536408704036734,-0.4645520843654321,-1.0385256490530588,0
-0.9059874237246169,-0.7311319887365296,0.6914861535396765,0.012868464109399968,-0.11295648770711668,0.0583687782928079,0.004337249628636265,0.9704333724689904,0.39136704744236195,1.8230201976499125,1
-0.7789194938345281,0.6716734584629225,0.6966230388230344,-0.38165594690603805,0.7144335634865823,-0.603115935350704,0.3600103676837036,-0.467668829546525,0.6294958274934191,0.38090572751817064,1
-0.22353000028882042,1.9318002616877248,-0.6692069927409471,1.1888561767398733,0.7586040126239717,0.5620279010379042,-2.001655279392517,-0.922330202517963,-0.09346897590080133,0.7279967177617731,1
-0.14568773920799405,0.4585468083510846,1.2774010565779026,-0.6264206293466581,0.19699746014367522,-0.12340373048532481,0.17722923806217725,-0.40728921040370236,0.25082572287308924,0.45932180321620275,1
0.6520313588961172,2.4455260356107655,0.059418733006274434,2.0325640315140356,0.0860700018705338,0.6494089130655667,-1.4133169672273023,0.2591351710939567,-0.8664952048115591,0.04546921677710343,1
-0.6065850202236422,-0.7271488301000584,1.0752853927799737,-0.45083765960390304,-0.19610456707528656,0.1901252991811094,-0.40741111420280274,-0.4931516959349057,-0.13462391472539487,-1.0518014555232016,1
0.6640555841227387,-0.516081063875026,0.5386094776250717,0.7076364969893896,0.597062517038414,-1.4419140632020147,0.03121023343164132,-0.8821891734061683,-0.3119091833892606,0.46498623094311464,1
0.1774643658410486,0.20423644946055639,1.1938604193785163,-0.5873052437107683,0.17335009712332705,-0.18563117208633437,0.01523651151932839,-0.4727932356992989,0.1602575972383462,0.469047175128133,1
0.03037107094928078,0.1195650873944484,1.0509130586600604,0.44766555061823504,0.43008009770458844,-1.0504856634137123,0.43844921464337144,-0.6484444105552787,-0.23835976355175068,0.5053460084590723,1
-0.09219214891440586,0.643020581884896,0.9255126592658486,0.5581984455630403,0.4772213135132023,-1.0494834287051074,0.7320175472484484,-0.009645073600117158,-0.061022664964414684,0.0981056373351798,1
1.6796957005984563,-0.20971304032674282,0.5727958113858757,0.6503351689882743,0.24900575417495033,-1.2512628257082739,0.2321247592482683,0.3810876250850496,-0.5259850965227749,-0.10158770534136977,1
-1.0859271311212997,-0.016029043034498588,-1.2676821248889236,-1.1654676457246593,0.5672010279711784,0.28433232935518254,-1.5349089227373596,-0.5812380900477133,-1.0013358168385884,-0.751991828468065,0
1.2358211466064692,0.741040835847875,0.19636602972291053,0.3704816917199684,-2.3412798631529372,-0.8890126466983734,1.2314800720567862,-0.06009174030644453,-0.010768287186569825,-0.04921446391934489,0
0.21030520538153222,1.757969513402594,-1.0174160396056764,-1.3476903480756737,0.6210576001224152,-0.9990187953939068,1.0255796878248846,2.0922158141963663,-1.8623241054166273,-0.5630686751529503,1
-0.888338471100969,-0.8210898350341578,0.667247244919887,0.7006506460038594,0.25952525633815027,-0.8899200621192791,0.02636027891700794,-0.7192623420892663,-0.4134464312622678,-1.0466884356370183,1
-0.8570490338415734,-0.7680101538232929,0.6833765626256791,0.017830649505010076,-0.11962984380313378,0.05298775207114832,-0.020182121187389355,0.9611487089563263,0.3767244982197262,1.8238914483017112,1
-0.009490006139375878,1.5588351404271283,-1.265398566350387,-1.4940440699043838,-1.9958413281730172,0.6019914513390119,-0.5496571080305502,-1.0791440245592898,-0.38717061626372506,0.845375898686976,0
-0.6513281242146061,-2.370441358760404,-1.0599622478193569,0.9082894539376201,0.6558669850604623,1.6575996278074885,1.1778135310714963,0.8194916943136779,0.08466562828550553,-0.021758511555394905,1
-0.9929290788698789,-0.7596983752840467,0.2743749988749769,-0.18943897789788672,0.4197968716405988,-0.4935191779164035,-0.3113463060580594,-0.6015088203611747,0.19281108755481838,-1.0573996576334923,1
1.6927258983434061,0.19727115221381422,-0.46960320580840476,0.6008088121984553,0.7636228211812924,0.22706028893622263,-2.13577693643847,-0.42108460882058635,1.822191446882525,0.16617470643281518,1
-0.7440980352865494,-0.8471920624810491,0.6756434280763238,0.00814350493119696,-0.13840330695010689,0.04333705882444326,-0.061520085593612474,0.950972726281822,0.3350283278164943,1.842590584066406,1
-0.23582452824036293,0.7754090095838844,1.0188920086845705,0.5373735525725237,0.44758900592116857,-0.9686043198052029,0.7973279300739443,0.022964315002352576,-0.029698796326956902,0.07816723686773434,1
0.39680640167232684,-0.06352886493052184,0.5015097956820368,-1.42499983141876,0.46388487364857883,-0.055735755134044586,-0.4591864950295516,-0.4341025348307221,0.7099818442481174,0.5279836683612653,0
-0.49228789329533706,-2.73195670411094,0.26117281561250394,1.2218506031034762,-0.42680212909657234,-0.5630244131326143,-0.598053922692951,0.5719645234623854,-0.7418275501937591,0.4395067357033284,1
0.46287484862678524,-0.06945639548510463,0.607775386175321,-1.4589783979298387,0.37853727317106134,0.035423305843864404,-0.47911976199331274,-0.4220482017360509,0.661522502892643,0.5289330856947958,1
-2.333663277337092,-1.465078442234975,-0.06158033692150812,0.4386774573860932,0.06678547127004288,-0.08116263997020355,-0.257902032681268,0.8664079138430835,0.4997739062653166,0.19822756811906217,1
-1.362101988331087,-1.0447243162723454,0.7527283041188728,-0.21987182489995472,-3.63874616570594,1.3119847337926445,0.21473040706079138,0.4699318318308686,0.2343090143659804,0.2996429339873551,1
0.0697594057609681,0.8718668538425303,0.1525199585352761,-0.19568851420216954,0.7728940759963092,-0.884334435735588,0.5361208969143069,0.6743926898553955,0.628712362677493,-0.23559437562833527,1
0.09994532297594451,0.8747725824462033,-0.5385495423618821,-1.58018506301562,0.4591910615230999,0.4016987001292607,-1.1695503249338266,-0.4516832004614721,-1.0176975608953271,0.8557000620790886,1
-2.021096170313039,-1.6627678536260422,-0.39862897918781987,-0.5334217406996526,0.1064639568127478,0.34413973263136083,-0.7250885379016407,0.9730334986839646,0.9262833101754013,0.2727567530757132,1
3.4136705687626168,-2.3739624173490785,-1.4131454225300746,-0.3071178183130037,-0.0656959516041265,-0.6030288231452396,-1.2551026115988735,2.8901677180127736,0.1807034278644241,0.761172903150269,1
-0.789800607695511,-0.7579254296496739,0.279092647393258,-1.2459611973392977,0.2551160369408888,0.23008887089281466,-0.7188837886700891,-0.4263637317007863,0.5845737101592721,-1.023039342527145,1
1.8810020718830547,0.6047894795195065,-0.7170896905132911,2.592548822252287,-1.466975008465237,1.7752819978266572,1.155247041889308,-1.662406520045216,1.029679096142789,0.14420553097796596,0
0.5029296727334789,-0.10936881063510832,0.574715723495068,-1.447249642053889,0.39061127893066366,0.008273034328112685,-0.5009413787462641,-0.43441447455583565,0.6555536863276522,0.5311458519968556,0
3.8241011112371326,-4.920134627289273,-0.23987393535811732,-0.25016481639929294,0.17063972477559866,0.11776978201498185,0.8873964967535567,-1.498743569305158,-2.915185203358549,-0.42615945667498245,1
-1.4492377604567048,-0.2683669610590242,1.1299613355778606,0.594410132869622,0.07795617517899163,-0.48834578951469826,0.2850479949011002,-0.5760550796613838,-0.31238494575278647,-1.133527123808869,1
-1.483946083175737,-0.4069775134564123,0.32260788945551144,-0.18123433176872458,0.49818357268467994,-0.45003365589829214,-0.10667237985079332,-0.5393144356099557,0.3618204773394428,-1.110910797537074,1
0.020063789730318703,1.1871084902907727,-0.44546568261238645,2.3946330239742593,1.6787974979789573,2.254179217056532,0.13588379614099697,-1.507757996128158,2.1445899365656595,0.2981261992958683,1
-1.1084009093457412,-0.6840424992525018,0.2683221975205515,-0.17402460539509754,0.44793457890772914,-0.49512557574355226,-0.27119351755282556,-0.5943783409666791,0.23905517068532886,-1.0771321918515635,1
2.5086940385058427,0.6941812602817323,1.5037620056692855,-0.7180781831134077,-0.7652313054860927,0.4275316642441025,0.2554215636706856,2.0298094490337664,-0.4125392490527674,-0.7118642221556692,0
-1.1680388100776593,-0.7789863616608433,-0.2763236187586603,-0.656025744615154,0.4539838870319813,-0.021952058283235633,-0.34512517511014096,0.9772168748783454,1.200453601619766,1.7831081288460253,0
0.741601950943347,0.5051689740193933,0.4516750341254735,0.9565433552882597,0.8996585191353031,1.1600965670181116,2.516258988041832,0.10852605722403277,-0.27170201852535153,-0.28045733746586204,1
0.6609343951583548,-1.6337501684144375,-1.130901193375224,-0.12350852143778347,-1.9903183055848344,-0.97243900312167,-0.3559443105982171,-1.5302159054119806,0.21604565126457995,-0.866718752246013,0
0.2646818811895187,1.5556194780174453,-1.0301133058805192,-1.3285383488945866,0.6256423211845726,0.18706875358158886,-0.7497727085214951,0.7485443632964256,-0.764691943527475,0.11727872850395013,0
1.039617111245277,0.36143346041010865,0.18547625277529697,-1.2992821697635195,0.41800254052135694,-0.1410503101803561,-0.18074072573752883,0.7732775934547003,0.731721335587243,-0.11949396209735455,0
-0.6735821246599886,-0.958324229919852,0.6867849743456935,0.6655637111116962,0.2025752183768527,-0.8812998291112552,-0.044517846468105124,-0.7289556437638195,-0.5025452443673399,-1.0065868001334506,1
0.3087071162502619,-0.8260766258855011,-0.6018283994022529,1.8901018633017361,1.095388571623723,2.2451272152179804,-0.2648113460797758,-1.53242205227038,1.0366740450248524,-1.035352492187659,1
-0.20598688906507603,0.37135738337885865,0.9327401785016013,-0.5101777089766353,0.43635386224149997,-0.41484187250761123,0.16817964607760608,-0.46987531803709437,0.35546196773961647,0.4596299300630648,1
1.732865009081781,0.6555856426968668,0.2459609880433282,2.424362646814792,0.4756425673464304,-0.5368452431494461,-1.1009899709075122,0.024727234597632042,0.775465884498423,-0.1762482662461447,1
